436 353 	27849
436 354 	52373
436 355 	21070
436 356 	28087
436 357 	78910
436 358 	-78811
436 359 	-103513
436 360 	-46329
436 361 	80382
436 362 	24003
436 363 	-84144
436 364 	108826
436 365 	-34199
436 366 	13044
436 367 	31893
436 368 	12986
436 369 	52710
436 370 	-103316
436 371 	-8995
436 372 	-55211
436 373 	61881
436 374 	-9434
436 375 	-1009
436 376 	6911
436 377 	-68619
436 378 	97932
436 379 	-3934
436 380 	-109858
436 381 	188838
436 382 	37498
436 383 	-1650
436 384 	-76302
436 385 	1497
436 386 	-15595
436 387 	-62588
436 388 	-4258
436 389 	33250
436 390 	23131
436 391 	-57045
436 392 	22595
436 393 	21380
436 394 	11543
436 395 	-46389
436 396 	-10344
436 397 	-19013
436 398 	-11633
436 399 	-33491
436 400 	8412
436 401 	10769
436 402 	17762
436 403 	13854
436 404 	17440
436 405 	129121
436 406 	105597
436 407 	25261
436 408 	-26320
436 409 	-143864
436 410 	115676
436 411 	-141563
436 412 	57682
436 413 	10116
436 414 	-60194
436 415 	68796
436 416 	-125827
436 417 	-16273
436 418 	79989
436 419 	-131973
436 420 	54270
436 421 	-7355
436 422 	-2589
436 423 	-115105
436 424 	-99871
436 425 	-85829
436 426 	58468
436 427 	-6340
435 295 	-104723
435 296 	-12194
435 297 	-83568
435 298 	9640
435 299 	-1589
435 300 	12029
435 301 	134203
435 302 	-25598
435 303 	4850
435 304 	-33206
435 305 	26634
435 306 	-85257
435 307 	83516
435 308 	-117933
435 309 	23574
435 310 	161010
435 311 	-26271
435 312 	-55022
435 313 	-45850
435 314 	-52178
435 315 	-66076
435 316 	89291
435 317 	-58041
435 318 	79240
435 319 	34535
435 320 	-11429
435 321 	4644
435 322 	-44796
435 323 	99806
435 324 	99766
435 325 	-87584
435 326 	164425
435 327 	44709
435 328 	-62578
435 329 	143286
435 330 	78124
435 331 	-49832
435 332 	-20026
458 0 	-68267
435 333 	3385
435 334 	26352
435 335 	-67771
458 1 	-27659
435 336 	-11679
458 2 	12206
435 337 	45483
458 3 	-50708
435 338 	-30912
458 4 	-29
435 339 	-65956
458 5 	57216
435 340 	66604
458 6 	130000
435 341 	-74469
458 7 	-79259
435 342 	28368
435 343 	-54885
458 8 	-27087
435 344 	-78735
458 9 	-10488
435 345 	-67969
458 10 	61542
435 346 	-108624
458 11 	58284
435 347 	-85830
458 12 	-63891
435 348 	51644
458 13 	-92565
435 349 	75967
458 14 	-92341
435 350 	-5044
458 15 	-19801
435 351 	-125350
458 16 	-65526
435 352 	-14805
458 17 	-32630
435 353 	-15295
458 18 	-58108
435 354 	134217
458 19 	-47346
435 355 	12821
458 20 	45902
435 356 	-24687
458 21 	-81613
435 357 	33217
458 22 	-37371
435 358 	-99918
458 23 	27695
435 359 	-80259
458 24 	-8027
435 360 	33688
458 25 	-38538
435 361 	120399
458 26 	22259
435 362 	-78496
458 27 	16065
435 363 	72786
458 28 	-101825
435 364 	152061
458 29 	-16471
435 365 	-27212
458 30 	70728
435 366 	12095
458 31 	92560
435 367 	-63973
435 368 	97149
458 32 	70208
435 369 	65943
458 33 	-24387
435 370 	10006
458 34 	-27759
435 371 	-37465
458 35 	-79727
435 372 	43688
458 36 	-65786
435 373 	-1120
458 37 	54382
435 374 	23325
458 38 	1612
435 375 	-50841
458 39 	-90992
435 376 	-10039
458 40 	55523
458 41 	28279
458 42 	-103446
458 43 	-157525
458 44 	-78719
458 45 	-28257
458 46 	20261
458 47 	-17920
458 48 	1198
458 49 	-25243
458 50 	10687
458 51 	-37782
458 52 	28248
458 53 	12530
458 54 	-93865
458 55 	-33177
458 56 	10222
458 57 	13046
458 58 	68442
458 59 	31937
458 60 	-29890
458 61 	25028
458 62 	-6464
458 63 	34902
458 64 	33820
458 65 	35918
458 66 	134198
458 67 	79258
458 68 	109374
458 69 	8106
458 70 	-52479
458 71 	-74943
458 72 	-26902
458 73 	37048
458 74 	42907
458 75 	77383
458 76 	101522
458 77 	9123
458 78 	94343
458 79 	-15544
458 80 	-31741
458 81 	35255
458 82 	-43266
458 83 	4678
458 84 	-105336
458 85 	-38621
458 86 	35283
458 87 	14030
458 88 	47288
458 89 	-50918
458 90 	127815
458 91 	-24933
458 92 	-5278
458 93 	-45307
458 94 	-101584
458 95 	138532
458 96 	-73715
458 97 	59774
458 98 	-42413
458 99 	83255
458 100 	-69967
458 101 	-42510
458 102 	112164
458 103 	-70021
458 104 	-132043
458 105 	48707
458 106 	-135127
458 107 	20319
458 108 	-98068
458 109 	36194
458 110 	-72101
458 111 	-87621
458 112 	83250
458 113 	-1194
458 114 	-44818
458 115 	459
458 116 	-81454
458 117 	5829
458 118 	-162918
458 119 	-24687
458 120 	-73834
458 121 	-46857
458 122 	31790
458 123 	32067
458 124 	-6070
458 125 	-57620
458 126 	-87761
458 127 	14948
458 128 	104061
458 129 	97438
458 130 	-112961
458 131 	-5841
458 132 	60637
458 133 	-75786
458 134 	36233
458 135 	-53635
458 136 	105862
458 137 	8605
458 138 	-219528
458 139 	168482
458 140 	-5320
458 141 	-8071
458 142 	-74440
458 143 	88475
458 144 	-9188
458 145 	71002
458 146 	143622
458 147 	-11951
458 148 	92587
458 149 	-94875
459 0 	17705
459 1 	-20092
459 2 	-151537
459 3 	35745
459 4 	248
459 5 	-42208
459 6 	-100039
459 7 	108182
459 8 	-109084
459 9 	71076
459 10 	-27224
459 11 	100424
459 12 	6673
459 13 	-130017
459 14 	112441
459 15 	15240
459 16 	-2533
459 17 	76516
459 18 	65272
459 19 	44502
459 20 	61761
459 21 	86078
459 22 	93393
459 23 	-41731
459 24 	41314
459 25 	237870
459 26 	-23450
459 27 	-38037
459 28 	-147831
459 29 	110217
459 30 	-70792
459 31 	-52305
459 32 	22125
459 33 	-52183
459 34 	-14383
459 35 	105938
149 390 	26046
459 36 	-26203
459 37 	68336
149 391 	-54259
459 38 	66262
149 392 	72223
459 39 	-21223
149 393 	-74407
459 40 	-22435
149 394 	79633
459 41 	9874
149 395 	-17219
459 42 	13144
149 396 	17431
459 43 	9431
149 397 	-11770
459 44 	-33603
149 398 	-12229
459 45 	-159956
149 399 	-50544
459 46 	2946
459 47 	75115
149 400 	-56183
459 48 	-83032
149 401 	24678
459 49 	-88597
149 402 	-13924
459 50 	302
149 403 	-55639
459 51 	31556
149 404 	-98921
459 52 	-67444
149 405 	98009
459 53 	-95786
149 406 	-36230
459 54 	80806
149 407 	-1965
459 55 	7371
149 408 	72671
459 56 	-85598
149 409 	-44602
459 57 	48773
149 410 	123510
459 58 	50565
149 411 	-70668
459 59 	-166095
149 412 	47628
459 60 	-83026
149 413 	107288
459 61 	-422
149 414 	32765
459 62 	41477
149 415 	134389
459 63 	24144
149 416 	-9621
459 64 	-3445
149 417 	101463
459 65 	22603
149 418 	-71543
459 66 	-87204
149 419 	17912
459 67 	115770
149 420 	93530
459 68 	43525
149 421 	-19198
459 69 	-70805
149 422 	-75193
459 70 	-57415
149 423 	-32845
459 71 	-9602
459 72 	25190
149 424 	34098
459 73 	92564
149 425 	-123775
459 74 	39199
149 426 	-80310
459 75 	58446
149 427 	20995
459 76 	-103277
149 428 	-13626
459 77 	-51700
149 429 	109697
459 78 	-2197
149 430 	-11870
459 79 	-92536
149 431 	-29646
459 80 	26449
149 432 	-34618
459 81 	-34856
149 433 	12184
459 82 	22301
149 434 	8369
459 83 	-30207
149 435 	-160726
459 84 	94984
149 436 	87127
459 85 	65034
149 437 	-34556
459 86 	-94459
149 438 	2668
459 87 	54966
149 439 	-51571
459 88 	2166
459 89 	34926
149 440 	-79906
459 90 	-101117
149 441 	-72339
459 91 	-113790
149 442 	63174
459 92 	-112192
149 443 	53490
459 93 	3272
149 444 	28386
459 94 	93648
149 445 	58135
459 95 	70568
149 446 	-80152
459 96 	-106800
149 447 	5173
459 97 	86820
149 448 	81013
459 98 	-23891
149 449 	-36549
459 99 	-40865
149 450 	5227
459 100 	-13867
149 451 	-40882
459 101 	25027
149 452 	-65747
459 102 	-70766
149 453 	-32627
459 103 	83888
149 454 	-63012
459 104 	-20610
149 455 	-35353
459 105 	10937
459 106 	48829
149 456 	-52857
459 107 	56378
149 457 	-12531
459 108 	50461
149 458 	-53646
459 109 	-105274
149 459 	93429
459 110 	-79773
149 460 	47880
459 111 	60804
149 461 	49973
459 112 	-38015
149 462 	-66994
459 113 	-78778
149 463 	86466
459 114 	-3611
149 464 	28503
459 115 	49258
149 465 	45637
459 116 	-25787
149 466 	59563
459 117 	86490
149 467 	-60931
459 118 	47519
149 468 	-99520
459 119 	-71217
149 469 	159694
459 120 	-40637
149 470 	-5353
459 121 	-3715
149 471 	47424
459 122 	-79661
149 472 	-19163
459 123 	-14658
149 473 	-11932
459 124 	-39398
149 474 	18332
459 125 	12155
149 475 	98092
459 126 	-33531
149 476 	104705
459 127 	-1664
149 477 	-35944
459 128 	95973
149 478 	130001
459 129 	139
149 479 	-45141
459 130 	84141
459 131 	151291
149 480 	48991
459 132 	3281
149 481 	153470
459 133 	80515
149 482 	5816
459 134 	33087
149 483 	-20200
459 135 	-69545
149 484 	25460
459 136 	84014
149 485 	87812
459 137 	56046
149 486 	-23762
459 138 	161038
149 487 	67558
459 139 	-132459
149 488 	-8914
459 140 	75888
149 489 	98220
459 141 	-201105
149 490 	151696
459 142 	-9737
149 491 	-4123
459 143 	-16475
149 492 	-34033
459 144 	55580
149 493 	167396
459 145 	-77804
149 494 	-102200
459 146 	192939
149 495 	8315
459 147 	-3737
149 496 	-132001
459 148 	-59675
149 497 	-86057
459 149 	154301
149 498 	-26593
459 150 	83603
149 499 	54070
459 151 	99113
459 152 	41098
459 153 	100120
459 154 	102109
459 155 	109819
459 156 	87031
459 157 	87448
459 158 	-20659
459 159 	-74084
459 160 	-166286
459 161 	-6500
459 162 	-186693
459 163 	45449
459 164 	73555
459 165 	33194
459 166 	69318
459 167 	73584
459 168 	-14528
459 169 	84529
459 170 	2155
459 171 	-112901
435 377 	68739
459 172 	-29970
459 173 	138009
435 378 	-73087
459 174 	47648
435 379 	15813
459 175 	57852
435 380 	-32022
459 176 	37519
435 381 	-123556
459 177 	15012
435 382 	100165
459 178 	88351
435 383 	12952
459 179 	-29076
435 384 	-111660
459 180 	-114816
435 385 	59652
459 181 	26409
435 386 	-88555
459 182 	9498
435 387 	-29008
459 183 	31047
435 388 	16781
459 184 	31302
465 0 	5837
465 1 	-73061
465 2 	-126396
465 3 	105658
465 4 	89241
455 284 	-75240
465 5 	-168391
455 285 	-29422
465 6 	-19901
455 286 	24493
465 7 	-97200
455 287 	-3514
465 8 	129980
455 288 	-53874
465 9 	-12550
455 289 	-36605
465 10 	-42986
455 290 	20523
465 11 	-51894
455 291 	-90082
465 12 	-33471
455 292 	49624
465 13 	3960
455 293 	-133175
465 14 	-189935
455 294 	-4086
465 15 	-21706
455 295 	50137
465 16 	18896
455 296 	-118535
465 17 	-211030
455 297 	-42847
465 18 	-61605
455 298 	-19493
465 19 	18334
455 299 	24114
465 20 	-36253
455 300 	-91851
465 21 	-114865
455 301 	34614
465 22 	22460
455 302 	10741
465 23 	36587
455 303 	-134729
455 304 	-24340
455 305 	151685
455 306 	70548
435 389 	9104
435 390 	-3345
435 391 	71909
435 392 	-67587
435 393 	42264
435 394 	117865
435 395 	-52855
435 396 	78903
435 397 	-26148
467 0 	21350
435 398 	-9710
467 1 	13730
435 399 	-173111
467 2 	-92982
435 400 	-35775
467 3 	83850
435 401 	-24150
467 4 	-86584
435 402 	-6712
467 5 	51043
435 403 	-20835
467 6 	-46249
435 404 	-63243
467 7 	1408
435 405 	-172930
467 8 	12456
435 406 	-33125
467 9 	4331
435 407 	-974
467 10 	-18819
435 408 	-93610
467 11 	-22256
435 409 	16642
467 12 	40307
435 410 	-110529
467 13 	77696
435 411 	-14785
467 14 	168923
435 412 	-32493
467 15 	-54238
435 413 	153658
467 16 	-29533
435 414 	7009
467 17 	97159
435 415 	-115503
467 18 	-36848
467 19 	40496
435 416 	-85260
467 20 	21115
435 417 	98505
467 21 	-69344
435 418 	34743
467 22 	-33966
435 419 	25427
467 23 	-75736
435 420 	-152270
435 421 	83887
467 24 	-14884
435 422 	7210
435 423 	-50123
435 424 	-34768
435 425 	-27490
435 426 	-14918
435 427 	-124243
467 25 	42351
435 428 	59391
467 26 	158371
435 429 	-5886
467 27 	6095
435 430 	-53377
467 28 	-38704
435 431 	-71920
467 29 	79420
435 432 	18770
467 30 	-2434
435 433 	27949
467 31 	-145145
435 434 	20879
467 32 	22061
435 435 	44116
467 33 	29433
467 34 	18551
467 35 	19734
467 36 	-34572
467 37 	-30923
467 38 	-23100
467 39 	83964
467 40 	-24796
467 41 	-51124
467 42 	76026
467 43 	39785
467 44 	76631
467 45 	8637
467 46 	-11736
467 47 	177213
467 48 	56520
467 49 	-15844
467 50 	18628
467 51 	25372
467 52 	133581
467 53 	129532
467 54 	64335
467 55 	131393
467 56 	-39237
467 57 	-81232
467 58 	-35446
467 59 	-64059
467 60 	-45696
467 61 	-66795
467 62 	4426
467 63 	155624
467 64 	-20554
467 65 	-3800
467 66 	-10949
467 67 	-10886
467 68 	-232774
467 69 	-77513
467 70 	-52946
467 71 	11627
467 72 	-45823
467 73 	-39396
467 74 	55783
467 75 	32575
467 76 	92482
467 77 	-90345
467 78 	-84301
467 79 	109786
467 80 	-1712
467 81 	60076
468 0 	-49028
468 1 	-54987
468 2 	-39221
468 3 	114
468 4 	73198
468 5 	130937
468 6 	-55032
468 7 	-29219
468 8 	-95999
468 9 	-35590
468 10 	10413
468 11 	-111040
468 12 	86818
468 13 	-69250
468 14 	182043
468 15 	-24189
468 16 	-52570
468 17 	-137588
468 18 	-73013
468 19 	36668
468 20 	62666
468 21 	-58343
468 22 	-50745
468 23 	-96323
468 24 	55535
468 25 	1023
468 26 	88136
468 27 	127505
468 28 	-102856
468 29 	67528
468 30 	78894
468 31 	-98009
468 32 	62238
468 33 	34002
468 34 	10672
468 35 	3496
468 36 	-21991
468 37 	52763
468 38 	-14252
468 39 	-21677
468 40 	-75570
468 41 	129721
468 42 	23733
468 43 	73106
468 44 	21239
468 45 	36661
468 46 	-13398
468 47 	71598
468 48 	-1109
468 49 	-24346
468 50 	-71662
468 51 	26619
468 52 	-66754
468 53 	-17134
468 54 	-28834
468 55 	63307
468 56 	45496
468 57 	74747
468 58 	-72684
468 59 	47489
468 60 	21598
468 61 	-86036
468 62 	28381
468 63 	-64372
468 64 	2902
468 65 	4180
468 66 	-10964
468 67 	69744
468 68 	86754
468 69 	-21067
468 70 	-119367
468 71 	-28526
468 72 	-59288
468 73 	15411
468 74 	87678
468 75 	57421
468 76 	-42353
468 77 	-14848
468 78 	16780
468 79 	136771
468 80 	27065
468 81 	47987
468 82 	-21335
468 83 	-6302
468 84 	-13485
468 85 	-85344
468 86 	-19847
468 87 	-115128
468 88 	132255
468 89 	-99637
468 90 	9340
468 91 	-67738
468 92 	-57737
468 93 	83749
468 94 	-52599
468 95 	108629
468 96 	-33088
470 0 	-63047
470 1 	-115538
470 2 	14856
470 3 	132237
470 4 	-21875
470 5 	8334
470 6 	-22713
470 7 	47371
470 8 	-43773
470 9 	119537
470 10 	-39125
470 11 	-15852
470 12 	-42351
470 13 	-110496
470 14 	30395
470 15 	57501
470 16 	176488
470 17 	-70637
470 18 	52975
470 19 	90635
470 20 	31450
470 21 	93224
455 307 	-7297
470 22 	-105874
470 23 	120452
470 24 	103708
470 25 	20777
455 308 	-13726
470 26 	45571
455 309 	121542
470 27 	12523
455 310 	-33193
470 28 	-68713
455 311 	56822
470 29 	83690
470 30 	-12850
455 312 	37075
470 31 	73592
455 313 	42971
455 314 	64582
470 32 	-86105
455 315 	-88496
470 33 	126327
455 316 	-168440
470 34 	190353
455 317 	-80335
470 35 	173529
455 318 	874
470 36 	-51323
455 319 	23642
470 37 	-38458
470 38 	62607
455 320 	-21037
470 39 	130741
455 321 	-95217
470 40 	7420
455 322 	44957
470 41 	12942
455 323 	183594
470 42 	-12189
455 324 	-54277
470 43 	-217298
455 325 	-86986
470 44 	7392
455 326 	-132813
470 45 	-119193
455 327 	-18165
455 328 	44749
455 329 	75321
455 330 	-101853
455 331 	-68393
455 332 	-46379
455 333 	53057
455 334 	-62135
455 335 	3344
455 336 	-23779
455 337 	48697
455 338 	-16571
455 339 	-181114
455 340 	-40336
455 341 	167413
455 342 	-52825
455 343 	-56340
455 344 	62403
455 345 	-53127
455 346 	-22827
455 347 	46583
455 348 	-17038
455 349 	49459
455 350 	-102650
455 351 	-4729
455 352 	164584
455 353 	-133773
455 354 	43867
455 355 	-114283
455 356 	2196
455 357 	-28423
455 358 	210466
455 359 	-39871
455 360 	-91962
455 361 	4597
455 362 	-21801
455 363 	-32152
455 364 	100066
455 365 	95580
455 366 	73699
455 367 	2871
455 368 	63984
455 369 	194949
455 370 	-18985
455 371 	91870
455 372 	-99189
455 373 	44176
455 374 	120074
455 375 	-40889
455 376 	-116850
455 377 	5359
455 378 	-6138
455 379 	-46999
455 380 	-30522
455 381 	51375
455 382 	42454
455 383 	112351
455 384 	25878
455 385 	-75725
455 386 	-14740
455 387 	89475
455 388 	37667
455 389 	82852
455 390 	-8319
455 391 	-167100
455 392 	-61436
455 393 	32466
455 394 	-95049
455 395 	16273
455 396 	-25229
455 397 	96486
455 398 	-21385
455 399 	-166668
455 400 	71987
455 401 	19902
455 402 	123487
455 403 	-136320
455 404 	-40948
455 405 	14486
455 406 	-56401
455 407 	37611
455 408 	-52301
455 409 	69825
455 410 	67057
455 411 	-44309
455 412 	9413
455 413 	23858
455 414 	-101198
455 415 	28052
455 416 	87626
455 417 	103334
455 418 	1175
455 419 	-188530
455 420 	63026
455 421 	5355
455 422 	-61051
455 423 	81240
455 424 	58143
455 425 	-53467
455 426 	-51115
455 427 	112437
455 428 	56490
455 429 	-31936
455 430 	-15491
455 431 	54031
455 432 	8019
455 433 	-53090
455 434 	10428
455 435 	-123749
455 436 	8592
455 437 	39985
455 438 	60349
455 439 	-102952
455 440 	188047
455 441 	72283
455 442 	-28726
455 443 	4660
455 444 	51812
455 445 	-70546
455 446 	4923
455 447 	-90576
455 448 	-74583
455 449 	64771
455 450 	25687
455 451 	-22339
455 452 	121223
455 453 	95072
455 454 	-75570
455 455 	19753
455 456 	-83941
455 457 	28707
455 458 	-89216
455 459 	-28491
455 460 	-47627
455 461 	110
455 462 	47325
455 463 	-46504
455 464 	-13637
455 465 	-115149
455 466 	55504
455 467 	70459
455 468 	-6460
455 469 	11328
455 470 	-9170
455 471 	-115082
455 472 	51978
455 473 	33670
455 474 	110819
455 475 	-8253
455 476 	59273
455 477 	25027
455 478 	-111830
455 479 	48632
455 480 	-18180
455 481 	-150593
455 482 	-55461
455 483 	-80073
455 484 	-72979
455 485 	34487
455 486 	91776
455 487 	-61623
455 488 	98150
455 489 	-14137
455 490 	-35839
455 491 	-78719
455 492 	-38551
455 493 	-21352
455 494 	75488
473 0 	-19050
473 1 	-54769
473 2 	-11316
473 3 	32682
473 4 	19648
473 5 	46688
473 6 	161315
473 7 	18614
473 8 	-14570
473 9 	72716
473 10 	-31086
473 11 	-56169
473 12 	-46365
473 13 	112994
473 14 	102864
473 15 	42087
473 16 	63004
473 17 	-132371
473 18 	115508
473 19 	-70400
473 20 	28400
473 21 	-33562
473 22 	41374
473 23 	-8210
473 24 	-85243
473 25 	-6241
473 26 	96749
473 27 	137376
473 28 	-50979
473 29 	-59519
473 30 	-117520
473 31 	-70823
473 32 	16843
473 33 	164957
473 34 	-25953
473 35 	-123764
473 36 	-69958
473 37 	70228
473 38 	133178
473 39 	-113805
473 40 	48266
473 41 	-35378
473 42 	43500
473 43 	9619
473 44 	-99479
473 45 	-18879
473 46 	15517
465 24 	55775
465 25 	-91431
465 26 	-42419
465 27 	-90278
465 28 	-25563
465 29 	-42868
465 30 	-90399
465 31 	43353
465 32 	-30505
465 33 	3189
465 34 	-27336
465 35 	-14962
465 36 	14907
465 37 	-44306
465 38 	-22435
465 39 	-21078
476 0 	-42063
465 40 	114
465 41 	72605
465 42 	121010
476 1 	-11484
465 43 	149979
476 2 	-27907
465 44 	8155
476 3 	-20447
465 45 	110378
476 4 	27109
465 46 	-69771
476 5 	-40263
465 47 	19405
476 6 	11766
465 48 	33729
476 7 	64662
465 49 	-23982
476 8 	-4203
465 50 	34318
476 9 	-162050
465 51 	65634
476 10 	111015
465 52 	59007
476 11 	3353
465 53 	-54233
476 12 	-18547
465 54 	8528
476 13 	13951
465 55 	-2924
476 14 	-37261
465 56 	63065
476 15 	-4054
465 57 	93641
476 16 	92815
465 58 	1896
476 17 	-107035
465 59 	-60089
476 18 	54543
465 60 	44242
476 19 	21282
465 61 	-91820
476 20 	143695
465 62 	-76892
476 21 	-27918
465 63 	-112268
476 22 	13035
465 64 	-161577
476 23 	-5388
465 65 	-22411
476 24 	-15973
465 66 	-14130
476 25 	-43680
465 67 	66802
476 26 	40714
465 68 	53024
476 27 	-27830
465 69 	-21330
476 28 	15084
465 70 	4233
476 29 	35564
465 71 	90199
476 30 	25691
465 72 	49428
476 31 	49393
465 73 	2307
476 32 	-78757
465 74 	-128250
476 33 	117722
465 75 	50168
476 34 	44570
465 76 	-53366
476 35 	-70688
465 77 	-157445
476 36 	-56439
465 78 	124694
476 37 	78004
465 79 	113702
476 38 	54984
465 80 	1144
476 39 	-90039
465 81 	-101483
476 40 	-4511
465 82 	130132
476 41 	210465
465 83 	27451
476 42 	69161
465 84 	-78214
476 43 	-86801
465 85 	63914
476 44 	75823
465 86 	-107075
476 45 	-27869
476 46 	-53200
476 47 	55595
476 48 	-55400
476 49 	27447
476 50 	-98152
465 87 	7919
465 88 	-103928
465 89 	7625
465 90 	41337
465 91 	-58775
465 92 	-56340
465 93 	-97508
465 94 	147021
465 95 	158058
465 96 	86487
465 97 	128205
465 98 	-82889
465 99 	-5202
465 100 	-29011
465 101 	56302
465 102 	13476
465 103 	79918
465 104 	109145
465 105 	-3324
465 106 	-38127
465 107 	10136
465 108 	-73643
465 109 	-19407
465 110 	-146752
465 111 	-24185
465 112 	-79428
465 113 	39027
465 114 	-26657
465 115 	97793
465 116 	-28799
465 117 	44338
465 118 	146969
465 119 	196871
465 120 	-22174
465 121 	-36268
465 122 	37001
465 123 	48282
465 124 	-56761
465 125 	-54549
465 126 	-47281
465 127 	-75542
465 128 	180576
465 129 	152850
465 130 	-151295
465 131 	-18621
465 132 	79763
465 133 	31418
465 134 	-46227
465 135 	8505
465 136 	46427
465 137 	73534
465 138 	11556
465 139 	-70149
465 140 	31356
465 141 	-20034
465 142 	-8313
465 143 	60642
465 144 	-143941
465 145 	22236
465 146 	79213
465 147 	119683
465 148 	115485
465 149 	31891
465 150 	131868
465 151 	88007
465 152 	-12819
465 153 	110282
465 154 	-48824
465 155 	2403
465 156 	27806
465 157 	-99459
465 158 	16588
465 159 	-64729
465 160 	-16875
465 161 	52558
465 162 	-40674
465 163 	-73822
465 164 	-6434
465 165 	-82158
465 166 	-93893
465 167 	77923
465 168 	8366
465 169 	9474
465 170 	44559
465 171 	-111925
465 172 	-62415
465 173 	37742
465 174 	-1278
465 175 	-13997
465 176 	-52329
465 177 	71272
465 178 	11457
465 179 	52108
465 180 	14070
465 181 	1119
465 182 	-1421
465 183 	139321
465 184 	-67088
465 185 	-76446
465 186 	-43683
465 187 	79518
465 188 	-77195
465 189 	-87475
465 190 	109754
465 191 	245911
465 192 	26776
465 193 	-65977
465 194 	9040
465 195 	-11146
465 196 	-120483
465 197 	36836
465 198 	64081
465 199 	36349
465 200 	38231
465 201 	51227
465 202 	115844
465 203 	-65277
465 204 	-4330
465 205 	-89757
465 206 	-72638
465 207 	84233
465 208 	-69555
465 209 	12396
465 210 	4043
465 211 	26538
465 212 	-61001
465 213 	12021
465 214 	-5104
465 215 	-52911
465 216 	49021
465 217 	73627
470 46 	-104941
470 47 	-43189
470 48 	-104282
470 49 	-101972
470 50 	86523
470 51 	18659
470 52 	32317
470 53 	-34670
466 0 	-163045
470 54 	150344
470 55 	-27930
470 56 	119047
466 1 	-21118
470 57 	43371
466 2 	-70790
470 58 	-32729
466 3 	48540
470 59 	15406
466 4 	-23600
470 60 	8308
466 5 	2516
470 61 	72406
466 6 	48608
470 62 	-999
466 7 	-31869
470 63 	29999
466 8 	-18271
470 64 	-34359
466 9 	-74178
470 65 	-86866
466 10 	-18967
470 66 	-55114
466 11 	-116919
470 67 	22569
466 12 	-74119
470 68 	115016
466 13 	-90155
470 69 	105071
466 14 	-152449
470 70 	-137501
466 15 	20949
470 71 	-12227
470 72 	84681
466 16 	-14455
470 73 	-38784
466 17 	152574
470 74 	85542
466 18 	192681
470 75 	23096
466 19 	-50818
470 76 	5148
466 20 	165958
470 77 	-80787
466 21 	125924
470 78 	715
466 22 	-65315
470 79 	64846
466 23 	37101
470 80 	115997
466 24 	-84535
470 81 	162609
466 25 	72537
470 82 	24898
470 83 	37444
470 84 	183033
470 85 	-73235
462 0 	88142
470 86 	18423
462 1 	140694
470 87 	-81835
462 2 	115471
470 88 	-5016
462 3 	87799
470 89 	4682
462 4 	15421
470 90 	98051
462 5 	-73301
470 91 	-100669
462 6 	-45671
470 92 	-1738
462 7 	-2921
470 93 	1543
462 8 	-35511
470 94 	109102
462 9 	-53632
470 95 	17964
462 10 	-1780
470 96 	-21682
462 11 	-42165
470 97 	-101425
462 12 	21431
470 98 	-32994
462 13 	-25284
470 99 	-44826
462 14 	143480
470 100 	-4705
462 15 	-108222
470 101 	-37330
462 16 	97601
470 102 	-76160
462 17 	-42827
470 103 	113539
462 18 	-45409
470 104 	46518
462 19 	-133669
470 105 	-136185
462 20 	-77022
470 106 	38014
462 21 	149501
470 107 	91420
462 22 	-28804
470 108 	3992
462 23 	-94378
470 109 	9057
462 24 	-116717
470 110 	54858
462 25 	-67714
470 111 	-40077
462 26 	-65821
470 112 	103318
462 27 	-11405
470 113 	87088
462 28 	100608
470 114 	-32371
462 29 	-91895
470 115 	-6739
462 30 	-67939
470 116 	-2893
462 31 	-81456
470 117 	21986
462 32 	49883
470 118 	67547
462 33 	87607
470 119 	57722
462 34 	-35230
470 120 	-259201
462 35 	-18924
470 121 	-42278
462 36 	58891
470 122 	-61821
462 37 	76855
470 123 	61733
462 38 	-97842
470 124 	-83796
462 39 	-98850
470 125 	8178
462 40 	17450
470 126 	19625
462 41 	-89391
470 127 	73399
462 42 	-25042
470 128 	-53392
462 43 	-80296
470 129 	-140358
462 44 	-90004
470 130 	17994
462 45 	29819
470 131 	5238
462 46 	-17159
470 132 	-61468
462 47 	-57946
470 133 	-67491
470 134 	-110061
462 48 	-29296
470 135 	100169
462 49 	-57364
470 136 	72682
462 50 	11243
470 137 	63454
462 51 	21756
470 138 	-99559
462 52 	21280
470 139 	80826
462 53 	-133050
470 140 	47865
462 54 	45101
470 141 	-19474
462 55 	-36116
470 142 	20301
462 56 	-83529
470 143 	50869
462 57 	62687
470 144 	40919
462 58 	-20508
470 145 	116024
462 59 	77887
470 146 	26910
462 60 	-11424
470 147 	1861
462 61 	66368
470 148 	-117054
462 62 	-22404
470 149 	5083
462 63 	28381
470 150 	-27200
462 64 	78129
470 151 	-37594
462 65 	-33411
470 152 	-42947
462 66 	41537
470 153 	57386
462 67 	-8650
470 154 	10441
462 68 	34456
470 155 	-52696
462 69 	-59993
470 156 	128630
462 70 	29651
470 157 	-19929
462 71 	-71724
470 158 	24353
470 159 	65393
462 72 	-2360
470 160 	-38697
462 73 	-51384
470 161 	-80877
462 74 	57045
470 162 	-8323
462 75 	-133281
470 163 	137247
462 76 	-18357
470 164 	-92093
462 77 	10702
470 165 	52853
462 78 	95573
470 166 	-28138
462 79 	28300
470 167 	-29961
462 80 	-104841
470 168 	10808
462 81 	-31299
470 169 	-58414
462 82 	-119146
470 170 	64204
